Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
OZ'S VOICE,"And you, Scarecrow, have the effrontery
          to ask for a brain?

MLS -- Scarecrow kneeling in f.g. as the other three watch
from the b.g. -- he speaks -- salaams --",-0.125,[ 0.21565102 -0.02133559],[ 1.307532  -1.5584482],0.0927308201789856,-5.9688873291015625,-5.496543884277344,-5.87916898727417,-4.92805814743042,-4.695307731628418,-6.972670078277588,-3.152524471282959,-2.658966302871704,-7.205564498901367,-6.479959964752197,-6.23280668258667,-6.504640579223633,-7.311819076538086,-5.872682571411133,-6.821328639984131,-7.62188720703125,-8.175776481628418,-6.658934593200684,-6.908804893493652,-7.955893039703369,-6.311425685882568,-8.980522155761719,-5.588800430297852,-8.582720756530762,-8.26047420501709,-6.990625858306885,-5.6855316162109375,2.3528177738189697
OZ'S VOICE,You billowing bale of bovine fodder!,0.0,[0.13767026 0.37354764],[ 0.33919743 -0.41996494],0.0909745097160339,-5.689510822296143,-5.282612323760986,-3.249633312225342,-2.400642156600952,-5.641571044921875,-6.741887092590332,-6.41849422454834,-6.097430229187012,-6.2503228187561035,-4.767696380615234,-5.6137518882751465,-3.7133092880249023,-5.766650676727295,-5.958267688751221,-5.866415023803711,-7.020042419433594,-7.189574718475342,-6.382177352905273,-6.890242099761963,-7.41501522064209,-6.829706192016602,-7.582671165466309,-5.908603668212891,-7.940512180328369,-7.72899055480957,-5.407999515533447,-5.924071311950684,1.8253297805786133
SCARECROW,"Y-Yes -- Yes, Your Honor -- I mean, Your
          Excellency -- I -- I mean -- Your
          Wizardry! LS -- Throne --",-0.3515625,[ 0.38350612 -0.07354815],[ 1.4211916 -1.8069643],0.1123569905757904,1.3399747610092163,-7.012893199920654,-6.692775249481201,-5.530812740325928,-1.2554529905319214,-5.980570316314697,-6.095114231109619,-5.8313140869140625,-7.3896307945251465,-6.811298847198486,-5.422715663909912,-7.105755805969238,-8.319840431213379,-5.286417484283447,-7.736599445343018,-2.2788143157958984,-8.378488540649414,-6.065349578857422,-6.082003116607666,-9.138611793518066,-5.378725528717041,-5.8632659912109375,-5.054658889770508,-6.949185371398926,-8.206832885742188,-7.355085849761963,-6.490860939025879,-3.2797155380249023
OZ'S VOICE,"Enough!

MLS -- Scarecrow rises, runs back to Lion, Tin Man    and
Dorothy --",0.0,[0.21257897 0.14390963],[ 1.2018446 -1.3514253],0.090468555688858,-6.496453285217285,-5.783326148986816,-4.5200958251953125,-3.480008840560913,-4.4948625564575195,-6.534358978271484,-7.0814714431762695,-7.179079055786133,-6.897324562072754,-5.5131916999816895,-5.306957721710205,-6.040225028991699,-6.9761810302734375,-5.932765483856201,-6.781238079071045,-7.20886754989624,-7.954378128051758,-5.712706565856934,-7.131197929382324,-7.867336273193359,-6.4816436767578125,-7.7267608642578125,-5.325235366821289,-7.728034496307373,-8.170472145080566,-6.086642742156982,-6.965421676635742,2.677968978881836
OZ'S VOICE,"...Uh -- And you,.... LS -- Throne --",0.0,[ 1.0245192 -0.5107483],[ 1.7198926 -1.9693819],0.0874660611152648,-5.72560977935791,-5.6375250816345215,-5.548915863037109,-5.111828804016113,-4.672316551208496,-6.48896598815918,-5.648131847381592,-5.9935712814331055,-6.624203205108643,-5.906529426574707,-6.106479167938232,-6.076061725616455,-6.989799976348877,-5.506373882293701,-6.083433628082275,-6.719720840454102,-7.292840003967285,-5.605709552764893,-6.40893030166626,-7.498131275177002,-6.203786373138428,-7.614306449890137,-5.30142068862915,-7.712421894073486,-7.602670192718506,-5.87363862991333,-6.3917927742004395,3.4147818088531494
OZ'S VOICE,"...Lion!

MLS -- Scarecrow, Dorothy, Lion and Tin Man -- the Lion
groans with fear as he comes slowly forward --",-0.3,[ 1.7240915 -1.035684 ],[ 1.6039387 -1.7385235],0.0909303724765777,-5.183202743530273,-5.1871337890625,-5.460650444030762,-5.064860820770264,-4.554318904876709,-5.05905818939209,-5.638246536254883,-6.203095436096191,-5.947127342224121,-5.466434001922607,-5.772590637207031,-5.071975231170654,-5.99515962600708,-4.997809886932373,-0.3559145927429199,-6.491178512573242,-6.042298793792725,-5.172237396240234,-6.043534278869629,-4.183902263641357,-5.677210330963135,-6.777677059173584,-4.764913082122803,-6.54189920425415,-6.955715179443359,-4.526393413543701,-5.389806270599365,0.6310139298439026
DOROTHY,"Oh -- Oh -- Oh!....

MCS -- Scarecrow and Dorothy bending over Lion -- Dorothy
reacts, turns and speaks as she looks toward the throne o.s.
in f.g. --",0.0,[ 1.1774997  -0.67154837],[ 1.4452041 -1.5878679],0.0894498229026794,-5.421648025512695,-4.43155574798584,-5.90942907333374,-5.051192760467529,-4.591994285583496,-6.9156293869018555,-6.060343265533447,-6.00149393081665,-6.637057781219482,-5.639148235321045,-6.4238810539245605,-5.659952163696289,-5.784785270690918,-3.6544408798217773,-4.778249263763428,-7.0412397384643555,-6.655386447906494,-4.255428314208984,-6.259977340698242,-6.323542594909668,-6.362595081329346,-6.453751564025879,-3.979006767272949,-6.52871036529541,-7.289785385131836,-5.710972309112549,-3.981389284133911,2.320781707763672
DOROTHY,"...You ought to be ashamed of yourself --
          frightening him like that, when he came
          to you for help!",-0.625,[0.04142074 0.11245086],[ 1.2696737 -1.3884131],0.1126721799373626,-5.152946472167969,-4.595278739929199,-3.7967188358306885,-3.498413324356079,-4.482950210571289,-4.906398296356201,-5.865304946899414,-5.916874885559082,-6.102871417999268,-4.834939479827881,-5.168159008026123,-3.7190165519714355,-3.7807869911193848,-5.505384922027588,0.19209809601306915,-7.131439208984375,-6.134090900421143,-5.581963539123535,-6.984539985656738,-4.304627895355225,-5.2752532958984375,-6.190836429595947,-4.359189987182617,-6.519942760467529,-6.375394821166992,-4.572895050048828,-5.072568893432617,-0.5532785654067993
CONTINUED:,ELS -- Throne --,0.0,[ 1.3535628  -0.51741976],[ 1.4368633 -1.6780053],0.0866353809833526,-5.630319118499756,-5.778862476348877,-5.342175006866455,-4.8603668212890625,-4.7453203201293945,-6.547353744506836,-6.000761032104492,-6.261977195739746,-6.579731464385986,-5.643993854522705,-5.676480293273926,-5.9574713706970215,-7.040659427642822,-5.774137020111084,-6.190875053405762,-6.8078293800354,-7.328260898590088,-5.779195785522461,-6.532628059387207,-7.617189884185791,-6.36167049407959,-7.654799938201904,-5.474972724914551,-7.814235687255859,-7.674318313598633,-5.686680793762207,-6.657695770263672,3.4431374073028564
OZ'S VOICE,"Silence!....

MLS -- The Four -- Dorothy and Scarecrow sit down as they
react to Oz's Voice --",-0.1555555555555555,[ 0.6853228 -0.2627773],[ 1.7364451 -1.8509483],0.0894002318382263,-5.502618789672852,-5.162665367126465,-5.858303546905518,-5.0904364585876465,-4.581784725189209,-6.6547040939331055,-6.111390113830566,-6.278558731079102,-6.838731288909912,-5.765330791473389,-5.963133335113525,-6.07388973236084,-6.797684669494629,-5.161017417907715,-5.9658355712890625,-6.982063293457031,-7.333529949188232,-5.210564613342285,-6.459113121032715,-7.3059611320495605,-6.285913944244385,-7.349839210510254,-5.065115928649902,-7.489952564239502,-7.7464141845703125,-5.969692230224609,-6.160973072052002,3.3393943309783936
OZ'S VOICE,"...Whippersnapper!

MLS -- Throne --",0.0,[ 0.92251885 -0.25323662],[ 1.5694553 -1.8349279],0.0793617069721221,-5.669361114501953,-5.640511512756348,-5.5058722496032715,-4.987303733825684,-4.781736373901367,-6.561235427856445,-5.897391319274902,-6.172126293182373,-6.565722942352295,-5.661618709564209,-5.6507086753845215,-5.977829933166504,-6.925546646118164,-5.41472864151001,-6.109653949737549,-6.711191177368164,-7.257406711578369,-5.464446067810059,-6.399860858917236,-7.485054969787598,-6.280160427093506,-7.526689529418945,-5.42873477935791,-7.656805992126465,-7.554812908172607,-5.7325825691223145,-6.361497402191162,3.426041603088379
OZ'S VOICE,"The beneficent Oz has every intention of
             granting....

MCS -- Scarecrow and Dorothy bending over Lion -- the Lion
revives, sits up, speaks -- Dorothy starts to pull him up --",0.0,[-0.06704978  0.20138723],[ 1.364348  -1.5420913],0.0907480120658874,-5.281003952026367,-6.113286972045898,-6.345425128936768,-5.221775054931641,-3.6107192039489746,-6.2824177742004395,-6.517497539520264,-6.643171310424805,-6.472239017486572,-6.084322929382324,-5.959061145782471,-6.567976474761963,-7.984314918518066,-6.172535419464111,-6.795475482940674,-7.260040283203125,-8.12034797668457,-6.347027778625488,-6.722066402435303,-8.206226348876953,-5.493305683135986,-7.896540641784668,-5.2177934646606445,-7.974131107330322,-8.232046127319336,-6.5699028968811035,-7.518500328063965,3.3124773502349854
OZ'S VOICE,...your requests!,0.0,[0.4179883  0.20590723],[ 1.7823782 -1.7820607],0.0906136631965637,-6.019935607910156,-5.634660720825195,-5.142996788024902,-4.637729167938232,-4.970004558563232,-6.615597724914551,-5.792977333068848,-5.890849590301514,-6.646017551422119,-5.961320400238037,-6.02136754989624,-6.023986339569092,-7.028347492218018,-5.640066623687744,-6.277794361114502,-6.858924865722656,-7.553234100341797,-5.9879374504089355,-6.802463531494141,-7.709376811981201,-6.3115315437316895,-7.906217575073242,-5.5524210929870605,-8.073182106018066,-7.8370866775512695,-6.130184650421143,-6.358367919921875,3.298628568649292
LION,What's that? What'd he say?,0.0,[ 2.1794698 -1.2847463],[ 1.6872832 -1.735988 ],0.0877197086811065,-6.626640319824219,-6.512027740478516,-6.0568976402282715,-4.66717004776001,-5.121578216552734,-6.711537837982178,-0.9296691417694092,0.025468677282333374,-7.090017795562744,-6.383157253265381,-5.585829257965088,-6.85694694519043,-7.29953145980835,-6.638131618499756,-7.080203056335449,-7.098237037658691,-8.365826606750488,-7.261029243469238,-6.751964569091797,-7.918281555175781,-6.215881824493408,-9.938420295715332,-5.454070568084717,-8.995107650756836,-7.924407958984375,-6.989038944244385,-5.104071617126465,-0.19770944118499756
DOROTHY,"Oh -- Oh, come on.",0.0,[ 0.9570596  -0.10974119],[ 1.6343514 -1.5531963],0.0905361175537109,-5.747962474822998,-4.379141807556152,-5.9148125648498535,-4.700771808624268,-3.49634051322937,-6.913251876831055,-6.500706672668457,-6.262292861938477,-6.894532203674316,-6.037495136260986,-6.528789043426514,-6.398681640625,-6.589615345001221,-3.1136832237243652,-6.112743854522705,-7.404738426208496,-7.407534122467041,-3.812967300415039,-6.974457740783691,-6.788029670715332,-6.149940013885498,-6.442082405090332,-3.9098315238952637,-6.362558364868164,-8.055027961730957,-6.514986038208008,-4.50295352935791,1.6020636558532715
LION,"Huh?   What'd he say?

MS -- Dorothy helps the Lion to his feet -- the four of them
listen as Oz speaks --",0.0,[-0.06464985  0.38103977],[ 1.4724842 -1.6208949],0.0917587876319885,-6.010045051574707,-5.926422595977783,-6.273652076721191,-5.080576419830322,-4.6139044761657715,-6.579551696777344,-3.0446133613586426,-1.8555480241775513,-7.043097496032715,-6.423327445983887,-6.452146053314209,-6.945090293884277,-7.404220104217529,-5.716833591461182,-6.87273645401001,-7.840049743652344,-8.148266792297363,-6.457412242889404,-6.64780855178833,-7.689669609069824,-6.190375328063965,-9.063368797302246,-5.4681901931762695,-8.386216163635254,-8.074071884155273,-6.835681915283203,-5.498205184936523,1.8863555192947388
OZ'S VOICE,"But first, you must prove yourselves
             worthy by performing a very small task.
             LS -- Throne --",0.086111111111111,[ 0.79489166 -0.33465642],[ 1.669964  -1.8676485],0.0981284976005554,-5.2309112548828125,-6.877262115478516,-6.810385227203369,-5.130631446838379,-2.8891327381134033,-6.748561859130859,-5.989025115966797,-6.071054458618164,-6.999346733093262,-6.265244960784912,-5.3453145027160645,-6.78391170501709,-8.212656021118164,-6.506597518920898,-7.491333484649658,-7.4445414543151855,-8.821771621704102,-7.174249649047852,-7.354315280914307,-8.663415908813477,-5.354668140411377,-8.143753051757812,-4.825081825256348,-8.087136268615723,-8.695086479187012,-7.254446506500244,-7.331999778747559,2.6379361152648926
OZ'S VOICE,"Bring me the broomstick of the Witch...

MS -- The Four, trembling with fear -- the Tin Man speaks --",0.0,[ 1.5782311 -0.8076149],[ 1.2644088 -1.3186128],0.0906063616275787,-5.8537092208862305,-5.638887405395508,-4.905223369598389,-4.739259719848633,-5.078265190124512,-5.300473690032959,-5.678591728210449,-5.800926208496094,-5.621724605560303,-5.364832401275635,-5.945067882537842,-5.0647873878479,-6.286259174346924,-5.176645755767822,-1.6736057996749878,-6.812501907348633,-6.291719913482666,-5.586403846740723,-6.524726867675781,-4.906986236572266,-5.582643985748291,-7.171472072601318,-5.281427383422852,-7.084469318389893,-7.210620880126953,-4.617544651031494,-5.366127014160156,1.9112597703933716
OZ'S VOICE,...of the West.,0.0,[0.4325853  0.26837397],[ 1.2090094 -1.1229109],0.0914891362190246,-5.716906547546387,-6.043788433074951,-5.7880778312683105,-4.706305980682373,-4.500633239746094,-6.867145538330078,-6.053991794586182,-6.670266628265381,-6.88817024230957,-5.455400466918945,-5.406708240509033,-6.020425796508789,-7.0429816246032715,-6.367337226867676,-6.327511787414551,-7.044106483459473,-7.603151798248291,-6.402477264404297,-7.087137222290039,-7.72305965423584,-6.191422939300537,-7.895897388458252,-4.999569416046143,-7.910175323486328,-7.885341167449951,-5.879770755767822,-6.850637435913086,3.4421725273132324
TIN MAN,"B-B-B-B-B-But if we do that, we'll have
             to kill her to get it! LS -- Throne --",0.0,[ 1.05592   -0.5038691],[ 0.7792478  -0.92855054],0.0997257828712463,-6.2358784675598145,-5.607093811035156,-5.619443416595459,-4.669783115386963,-3.704136371612549,-6.577320575714111,-6.0426716804504395,-6.185996055603027,-6.562328815460205,-6.29212760925293,-6.1164774894714355,-6.583605766296387,-7.858189105987549,-6.291133403778076,-6.276397228240967,-8.145893096923828,-8.15427017211914,-6.494351387023926,-7.384957313537598,-8.014941215515137,-5.1554646492004395,-8.17078685760498,-5.049174785614014,-8.201326370239258,-8.584088325500488,-6.4462151527404785,-7.132490158081055,2.7792751789093018
OZ'S VOICE,"Bring me her broomstick, and I'll grant
            your requests.

MS - The trembling Four -- the Lion starts to speak --",0.0,[ 1.1116163 -0.6403862],[ 1.3496584 -1.5129571],0.1038732528686523,-6.104846477508545,-6.238110065460205,-6.27555513381958,-5.0510573387146,-2.9916961193084717,-5.95267391204834,-6.184711933135986,-5.6454081535339355,-5.944526195526123,-6.768025875091553,-6.403036594390869,-6.966980934143066,-8.462637901306152,-5.706320285797119,-7.422788143157959,-7.226080894470215,-8.634051322937012,-6.256216049194336,-6.52724552154541,-8.487650871276855,-5.23392915725708,-8.282941818237305,-5.577066421508789,-7.968789577484131,-8.651388168334961,-7.252248764038086,-7.493187427520752,2.5949769020080566
OZ'S VOICE,"Now, go!",0.0,[ 1.2036856  -0.30855513],[ 0.83460164 -0.818319  ],0.0909977853298187,-5.850247859954834,-6.168386459350586,-6.510627269744873,-5.4290642738342285,-3.4505155086517334,-6.370979309082031,-6.583095550537109,-6.6406941413879395,-6.561943054199219,-6.577010631561279,-6.510120868682861,-7.0560712814331055,-7.845859527587891,-4.557013034820557,-6.940367698669434,-6.371352195739746,-8.059125900268555,-4.733588218688965,-6.9327850341796875,-7.680960655212402,-5.976700305938721,-7.263186454772949,-5.034363269805908,-6.949276447296143,-8.34597110748291,-6.790777206420898,-6.774041652679443,2.6685855388641357
LION,But -- but what if she kills us first?,0.25,[ 1.70468   -0.9841916],[ 0.83247733 -0.88247937],0.0889070034027099,-6.790462970733643,-6.620528221130371,-5.743199825286865,-4.420656681060791,-4.886180877685547,-5.955754280090332,0.15092413127422333,-0.006959200836718082,-6.555472373962402,-5.567297458648682,-5.062628269195557,-6.497039794921875,-6.830287456512451,-6.540935039520264,-5.5825419425964355,-7.376081943511963,-7.839338779449463,-7.103142738342285,-6.5197224617004395,-6.646017074584961,-5.354557991027832,-9.604134559631348,-5.052760124206543,-8.592942237854004,-7.194540977478027,-6.0795063972473145,-5.268436431884766,-0.6250578165054321
OZ'S VOICE,"...said, -Go!

MS -- The Four -- the Lion jumps with fright -- LS -- The
Four standing in front of the throne in b.g. -- CAMERA PANS
left with the Lion as he runs out of the throne room and into
the corridor -- ELS -- shooting down the length of the
corridor -- the Lion comes running forward toward camera --
CAMERA PANS left with him as he dives through window to exit -",-0.0518518518518518,[ 1.7813556 -1.3349608],[ 1.4893328 -1.7511692],0.087136685848236,-5.500967025756836,-5.228061676025391,-5.354243278503418,-5.110157489776611,-4.602025985717773,-5.855830192565918,-5.7298431396484375,-6.293933868408203,-6.1506829261779785,-5.605039119720459,-5.889001369476318,-5.368425369262695,-6.1986918449401855,-4.973222255706787,-2.122565984725952,-6.492842674255371,-6.4695963859558105,-5.382347106933594,-6.665802001953125,-5.420713901519775,-5.62550687789917,-6.849010467529297,-4.7372026443481445,-6.960586071014404,-7.094319820404053,-5.1279730796813965,-5.420992851257324,2.047489643096924
